118	´º	29.33897		118	´º	19.344681		118	´º	20.28957		118	´º	20.291039		118	´º	22.232445		223	Çï	12.214765		223	Çï	20.477922		223	Çï	20.673279		200	ÏÄ	27.378532		211	ÏÄ	32.419247		211	ÏÄ	27.956516
126	ÏÄ	40.449146		126	ÏÄ	27.926502		126	ÏÄ	23.63018		126	ÏÄ	19.67222		126	ÏÄ	19.304962		252	Çï	27.48329		252	Çï	42.187004		252	Çï	43.53933		211	ÏÄ	30.33761		212	ÏÄ	23.538586		212	ÏÄ	19.366362
127	ÏÄ	24.179586		127	ÏÄ	17.965612		127	ÏÄ	14.601764		127	ÏÄ	12.774657		127	ÏÄ	12.902472		253	Çï	18.355997		253	Çï	32.074116		253	Çï	35.038853		212	ÏÄ	21.021803		214	Çï	27.092676		214	Çï	21.173925
145	ÏÄ	27.993063		145	ÏÄ	15.988037		145	ÏÄ	16.451876		145	ÏÄ	16.228104		145	ÏÄ	16.594175		259	Çï	19.447069		259	Çï	32.211124		259	Çï	33.369404		214	Çï	23.454531		223	Çï	25.891787		223	Çï	21.143431
150	ÏÄ	31.148466		150	ÏÄ	27.812639		150	ÏÄ	27.206593		150	ÏÄ	24.955313		150	ÏÄ	18.457352		262	Çï	15.575824		262	Çï	27.797438		262	Çï	28.401117		223	Çï	21.930384		250	Çï	38.526752		250	Çï	32.926891
154	ÏÄ	21.650377		154	ÏÄ	15.019183		154	ÏÄ	14.786925		154	ÏÄ	12.7621		154	ÏÄ	11.364995		273	Çï	16.280426		273	Çï	30.954897		273	Çï	32.659302		250	Çï	34.022953		255	Çï	32.194271		255	Çï	29.691261
156	ÏÄ	36.450321		156	ÏÄ	28.104254		156	ÏÄ	25.730833		156	ÏÄ	27.329533		156	ÏÄ	26.1513		282	Çï	14.700035		282	Çï	23.220249		282	Çï	27.298126		255	Çï	31.943542		259	Çï	38.717724		259	Çï	34.016491
163	ÏÄ	36.755051		163	ÏÄ	22.707228		163	ÏÄ	15.536898		163	ÏÄ	18.802868		163	ÏÄ	19.964037		283	Çï	13.498057		283	Çï	23.803295		283	Çï	30.791697		259	Çï	35.531651		262	Çï	34.370056		262	Çï	29.73193
175	ÏÄ	17.450884		175	ÏÄ	20.227583		175	ÏÄ	15.587014		175	ÏÄ	19.825771		175	ÏÄ	23.603786		284	Çï	13.805255		284	Çï	26.132837		284	Çï	31.185326		262	Çï	31.014679		281	Çï	30.571285		281	Çï	23.561596
184	ÏÄ	34.190887		184	ÏÄ	26.751036		184	ÏÄ	22.431768		184	ÏÄ	26.026688		184	ÏÄ	20.480856		285	Çï	13.461305		285	Çï	25.960947		285	Çï	29.243782		281	Çï	26.263107		282	Çï	30.924978		282	Çï	27.525341
185	ÏÄ	43.330925		185	ÏÄ	33.552631		185	ÏÄ	33.546463		185	ÏÄ	35.008636		185	ÏÄ	29.27206		291	Çï	14.094452		291	Çï	24.194368		291	Çï	29.368479		282	Çï	26.956217		283	Çï	34.282974		283	Çï	29.390106
186	ÏÄ	32.926403		186	ÏÄ	23.550909		186	ÏÄ	20.475163		186	ÏÄ	19.417751		186	ÏÄ	16.129566		296	Çï	6.460536		296	Çï	22.446444		296	Çï	25.865549		283	Çï	30.063189		284	Çï	38.072315		284	Çï	30.115217
198	ÏÄ	30.436457		198	ÏÄ	27.47794		198	ÏÄ	23.586727		198	ÏÄ	23.205091		198	ÏÄ	20.981037		299	Çï	17.960766		299	Çï	27.713577		299	Çï	30.981598		284	Çï	36.673866		285	Çï	36.366745		285	Çï	30.48432
211	ÏÄ	28.901075		211	ÏÄ	25.238743		211	ÏÄ	24.26969		211	ÏÄ	21.968742		211	ÏÄ	20.306416		303	Çï	11.347829		303	Çï	21.537556		303	Çï	24.995955		285	Çï	32.401543		298	Çï	34.251808		298	Çï	26.593401
220	Çï	39.472439		220	Çï	34.376347		220	Çï	30.025032		212	Çï	28.31481		212	Çï	26.967831		328	¶¬	15.864511		328	¶¬	29.080702		328	¶¬	30.666067		298	Çï	29.773716		299	Çï	33.902687		299	Çï	27.351761
221	Çï	39.586334		221	Çï	28.49873		221	Çï	27.246271		220	Çï	22.675337		220	Çï	19.527878		330	¶¬	13.946406		330	¶¬	30.017605		330	¶¬	31.942087		299	Çï	30.747063		303	Çï	33.185642		303	Çï	25.246769
223	Çï	33.095753		223	Çï	25.095474		223	Çï	21.273367		221	Çï	25.817867		221	Çï	22.386475		331	¶¬	21.884546		331	¶¬	36.70924		331	¶¬	38.10981		303	Çï	30.69046		326	¶¬	18.220552		326	¶¬	17.88007
228	Çï	41.834682		228	Çï	22.324881		228	Çï	21.465412		223	Çï	20.710907		223	Çï	17.900322		333	¶¬	9.881207		333	¶¬	18.538357		333	¶¬	19.319124		326	¶¬	21.98731		328	¶¬	38.990742		328	¶¬	30.45747
250	Çï	37.48262		250	Çï	24.191509		250	Çï	24.448076		250	Çï	27.384958		250	Çï	28.050131		341	¶¬	17.921112		341	¶¬	31.778143		341	¶¬	32.014557		328	¶¬	38.312611		330	¶¬	39.727478		330	¶¬	33.239521
252	Çï	41.365002		252	Çï	28.878935		252	Çï	25.823652		252	Çï	24.960917		252	Çï	24.816929		342	¶¬	4.436036		342	¶¬	17.619629		342	¶¬	19.775833		330	¶¬	38.180405		331	¶¬	44.136314		331	¶¬	37.266415
253	Çï	43.982193		253	Çï	31.493406		253	Çï	30.226818		253	Çï	27.18651		253	Çï	21.919992		348	¶¬	19.940666		348	¶¬	28.379633		348	¶¬	29.86978		331	¶¬	41.415405		333	¶¬	27.458855		333	¶¬	19.270699
255	Çï	39.742622		255	Çï	37.762726		255	Çï	37.177711		255	Çï	28.170538		255	Çï	27.867886		349	¶¬	4.110932		349	¶¬	16.452181		349	¶¬	19.207367		333	¶¬	24.652161		338	¶¬	29.952375		338	¶¬	23.378641
259	Çï	37.392689		259	Çï	22.607845		259	Çï	21.372591		259	Çï	24.821512		259	Çï	24.39987		351	¶¬	9.167218		351	¶¬	18.033539		351	¶¬	18.837332		338	¶¬	27.625402		342	¶¬	27.726892		341	¶¬	31.664392
262	Çï	39.126259		262	Çï	26.83979		262	Çï	25.553974		262	Çï	24.733101		262	Çï	20.583166		353	¶¬	6.743757		353	¶¬	22.32316		353	¶¬	27.269232		341	¶¬	37.198032		346	¶¬	34.657982		342	¶¬	18.969498
273	Çï	32.947632		273	Çï	29.816195		273	Çï	21.862623		273	Çï	19.127485		273	Çï	17.160988		355	¶¬	9.8693		355	¶¬	19.148783		355	¶¬	21.154896		342	¶¬	24.456831		348	¶¬	39.602364		347	¶¬	26.791075
281	Çï	46.213001		281	Çï	34.839344		281	Çï	32.454113		281	Çï	28.882425		281	Çï	25.303801		356	¶¬	5.674547		356	¶¬	17.92658		356	¶¬	19.12933		347	¶¬	30.600534		349	¶¬	27.679068		348	¶¬	31.239658
283	Çï	42.471237		282	Çï	15.555452		282	Çï	17.015316		282	Çï	15.234682		282	Çï	12.605807		357	¶¬	12.785173		357	¶¬	26.073353		357	¶¬	30.008308		348	¶¬	39.019531		351	¶¬	23.70903		349	¶¬	18.999895
284	Çï	36.948578		283	Çï	29.471447		283	Çï	26.159109		283	Çï	24.365961		283	Çï	19.785236														349	¶¬	25.776817		353	¶¬	33.156246		351	¶¬	15.293601
285	Çï	38.266926		284	Çï	29.876411		284	Çï	23.622334		284	Çï	19.567484		284	Çï	15.465132														351	¶¬	21.628347		355	¶¬	28.074495		353	¶¬	26.180704
290	Çï	41.785069		285	Çï	25.577164		285	Çï	26.021524		285	Çï	23.967083		285	Çï	19.290705														353	¶¬	28.199854		357	¶¬	34.246487		355	¶¬	20.187737
291	Çï	36.403183		290	Çï	26.70822		290	Çï	27.719851		290	Çï	25.542131		290	Çï	24.032204														355	¶¬	27.24004						356	¶¬	17.232712
296	Çï	30.373821		291	Çï	26.061584		291	Çï	24.554014		291	Çï	20.037693		291	Çï	16.614996														356	¶¬	21.175844						357	¶¬	28.248566
299	Çï	44.667603		296	Çï	16.13133		296	Çï	13.702416		296	Çï	10.696642		296	Çï	6.571517														357	¶¬	28.057627								
303	Çï	40.310551		299	Çï	28.988216		299	Çï	26.840754		299	Çï	23.965778		299	Çï	20.671339																								
312	¶¬	25.177696		303	Çï	24.092619		303	Çï	19.271654		303	Çï	17.088013		303	Çï	14.950062																								
326	¶¬	21.949635		312	¶¬	22.418398		312	¶¬	21.437796		312	¶¬	20.620846		312	¶¬	21.273327																								
328	¶¬	32.958145		326	¶¬	21.356186		326	¶¬	26.281336		326	¶¬	25.174791		326	¶¬	20.782839																								
330	¶¬	34.097805		328	¶¬	17.166296		328	¶¬	16.557955		328	¶¬	19.692986		328	¶¬	18.356518																								
331	¶¬	42.00449		330	¶¬	14.044669		330	¶¬	13.025714		330	¶¬	13.002054		330	¶¬	13.492916																								
333	¶¬	28.766279		331	¶¬	23.258303		331	¶¬	21.899014		331	¶¬	22.891848		331	¶¬	22.959593																								
338	¶¬	38.253582		333	¶¬	9.92028		333	¶¬	10.426311		333	¶¬	10.910599		333	¶¬	10.993268																								
341	¶¬	36.002571		338	¶¬	27.43977		338	¶¬	29.362713		338	¶¬	28.451344		338	¶¬	32.390152																								
342	¶¬	33.077312		341	¶¬	17.595823		341	¶¬	17.779467		341	¶¬	16.891171		341	¶¬	17.653996																								
346	¶¬	34.256935		342	¶¬	12.584244		342	¶¬	11.047762		342	¶¬	9.659611		342	¶¬	7.212441																								
347	¶¬	39.309734		346	¶¬	22.936485		346	¶¬	18.802271		346	¶¬	16.382982		346	¶¬	17.403337																								
348	¶¬	38.175232		347	¶¬	35.253742		347	¶¬	33.551605		347	¶¬	30.252575		347	¶¬	28.889126																								
349	¶¬	29.406401		348	¶¬	27.52935		348	¶¬	22.210676		348	¶¬	18.857933		348	¶¬	19.893724																								
350	¶¬	34.057377		349	¶¬	7.772016		349	¶¬	9.159691		349	¶¬	10.426005		349	¶¬	7.229679																								
351	¶¬	30.494282		350	¶¬	15.922159		350	¶¬	15.270425		350	¶¬	14.757362		350	¶¬	18.29137																								
353	¶¬	34.147797		351	¶¬	14.827669		351	¶¬	15.885781		351	¶¬	12.823318		351	¶¬	10.216406																								
355	¶¬	26.097683		353	¶¬	15.586147		353	¶¬	13.971276		353	¶¬	11.49345		353	¶¬	8.489218																								
356	¶¬	28.933094		355	¶¬	15.296548		355	¶¬	12.739296		355	¶¬	12.816577		355	¶¬	14.981624																								
357	¶¬	31.402542		356	¶¬	8.706392		356	¶¬	10.007613		356	¶¬	8.69262		356	¶¬	8.01437																								
				357	¶¬	13.279415		357	¶¬	14.449481		357	¶¬	12.928219		357	¶¬	12.922124																								
