3	7	19.1946
3	8	21.9559
3	10	25.4068
5	12	14.9923
3	13	34.8383
5	14	20.9065
2	17	27.9262
2	23	20.5135
1	28	13.7803
6	29	38.7199
1	51	19.1287
3	67	25.6745
2	69	23.0061
3	81	24.4749
4	83	24.5538
6	84	33.4404
1	85	16.4017
4	86	24.0331
1	88	23.3642
3	95	27.5048
1	106	18.4076
5	120	31.2708
5	121	30.4177
2	140	20.0127
2	145	18.0516
4	149	17.2807
1	151	17.1641
2	165	15.2429
6	170	19.572
1	195	20.8209
3	197	23.3011
4	200	28.4602
2	204	20.3799
4	205	32.6923
4	208	28.9876
1	209	20.3066
1	211	22.2652
6	212	48.3381
1	213	21.7076
5	214	39.3927
2	218	22.4262
3	234	20.4963
6	238	21.1683
4	254	21.7632
1	266	13.2638
1	268	13.3427
3	269	28.9516
1	270	15.77
4	282	27.9994
1	288	15.8225
1	289	16.6331
4	291	20.4
3	294	29.9971
2	296	12.6828
2	297	23.3997
1	298	18.2557
5	301	32.7282
1	305	27.6137
2	307	22.5792
6	308	31.1026
2	316	18.6656
2	317	25.9504
1	319	34.1348
3	321	19.8674
3	326	23.1577
2	327	23.1129
4	334	19.2898
1	335	23.2693
1	348	17.6468
1	360	10.8962
1	361	19.1239
2	362	15.7956
1	361	16.7121
1	362	16.7086
1	362	14.1885
