3	1	14.6199
4	13	18.5967
1	24	14.6089
4	27	24.0597
3	28	24.7693
3	35	19.8152
2	36	16.3069
4	37	24.8534
6	39	34.4208
1	40	11.9784
2	41	26.8542
1	42	15.6529
1	45	17.3752
1	47	16.804
2	56	18.6189
2	58	18.2011
1	64	21.6312
3	66	19.3759
1	67	11.1912
1	68	17.1134
1	69	20.8798
1	70	10.4303
3	88	21.3294
1	93	15.9056
1	99	17.5522
1	100	10.5384
3	113	24.4106
1	127	16.0005
3	131	32.6277
1	141	14.0902
4	148	35.8875
2	163	17.3384
2	173	16.7111
4	182	29.8485
2	184	18.3615
3	186	26.1893
3	202	23.7341
2	203	18.9748
1	205	18.9379
5	208	42.0602
2	209	17.0733
3	210	22.6919
3	212	22.2741
6	215	34.9931
3	221	21.9342
6	256	34.4899
1	260	17.1917
3	261	25.8533
2	267	18.6675
2	268	19.7541
4	273	27.2629
1	276	5.38125
1	278	12.1576
4	281	29.2952
3	282	28.7834
3	283	21.3454
2	284	22.7442
2	289	21.567
3	290	19.0683
4	296	32.3829
6	297	38.2008
4	298	27.6077
1	301	14.3122
2	303	17.4105
3	306	13.6237
1	307	13.9308
1	308	9.78061
1	312	11.4352
3	313	20.82
3	322	20.4177
2	323	19.2204
1	324	9.52383
1	333	11.479
1	340	6.31726
3	341	25.5038
1	344	3.14054
1	345	25.5525
3	346	25.9792
