1	1	20.0528
3	2	32.724
1	3	28.3949
3	5	35.9996
4	45	33.3603
4	46	35.8906
2	47	23.2634
1	60	25.1055
3	62	32.9187
1	63	14.2234
3	70	28.9379
1	83	22.3318
1	84	25.4918
1	86	26.3198
3	109	27.09
1	115	21.8976
1	116	19.6567
1	117	28.6417
2	122	26.1257
6	123	38.1429
1	127	21.7909
2	131	26.9984
1	132	23.9696
2	136	19.838
1	141	17.143
6	143	29.6243
3	150	21.0883
4	154	28.6497
3	207	22.975
2	209	24.7518
2	221	23.3941
3	232	26.3731
3	244	28.6666
4	266	34.007
3	280	19.9972
3	287	26.262
1	289	20.6354
1	291	28.3419
4	314	27.3458
2	316	36.2253
1	317	28.8281
2	319	31.7164
1	324	22.4605
1	325	27.2021
3	330	28.114
1	332	18.7596
1	333	17.6539
3	334	30.6892
1	335	19.0736
1	337	27.2806
1	340	17.0588
1	341	25.6616
1	344	19.2405
2	351	29.463
1	360	24.4764
