4	2	26.4182
6	4	33.4788
1	5	23.8152
5	8	37.8778
5	9	32.1464
3	21	22.794
6	30	30.0992
-1	33	34.86
4	37	34.808
1	41	21.9041
4	42	20.9313
1	43	27.0428
3	65	31.2785
1	66	31.4285
1	67	27.5482
3	69	29.7571
1	92	36.8405
1	96	31.7323
1	101	28.2185
1	103	22.2886
3	146	39.9863
1	151	30.2377
3	160	30.8609
3	162	37.041
1	190	22.0614
2	192	27.407
-1	193	37.7003
2	194	31.582
-1	215	29.5113
3	217	23.8462
3	220	27.5207
2	236	24.3483
6	241	38.6136
3	243	32.9986
3	244	35.2503
1	245	24.6873
3	247	34.2375
2	263	30.2352
2	266	28.2275
1	268	18.8219
3	272	28.4216
1	274	28.2852
1	275	28.5705
2	279	26.7001
1	280	28.09
1	281	16.6339
1	282	23.3952
1	283	23.5843
2	286	25.6466
3	288	23.9467
1	297	24.3082
3	298	30.8689
1	307	23.2761
1	308	23.5486
1	309	16.4155
1	311	26.648
6	314	49.1168
6	331	34.099
2	332	30.202
2	343	31.7658
