55				55				55				55				55				41				41				41				43				43				43		
1	¶¬	34.258026		1	¶¬	15.335428		1	¶¬	13.635766		1	¶¬	13.164513		1	¶¬	14.826426		10	¶¬	9.430476		10	¶¬	21.187897		10	¶¬	19.616638		10	¶¬	20.472746		10	¶¬	22.170317		10	¶¬	18.849413
10	¶¬	33.223408		10	¶¬	14.343897		10	¶¬	11.578924		10	¶¬	10.573854		10	¶¬	9.321507		12	¶¬	14.337217		12	¶¬	21.361715		12	¶¬	24.937752		13	¶¬	25.173132		13	¶¬	30.486921		13	¶¬	24.65477
12	¶¬	33.512749		12	¶¬	18.053999		12	¶¬	15.720202		12	¶¬	12.774537		12	¶¬	11.994303		13	¶¬	19.880781		13	¶¬	27.813936		13	¶¬	26.849106		14	¶¬	29.907082		14	¶¬	34.069233		14	¶¬	27.112352
13	¶¬	43.683151		13	¶¬	26.749296		13	¶¬	25.162464		13	¶¬	22.676495		13	¶¬	20.840395		14	¶¬	10.51287		14	¶¬	24.791866		14	¶¬	28.087477		15	¶¬	30.132467		15	¶¬	33.614941		15	¶¬	26.773272
14	¶¬	35.261509		14	¶¬	18.602602		14	¶¬	16.101665		14	¶¬	12.803865		14	¶¬	10.902559		15	¶¬	15.728256		15	¶¬	24.280464		15	¶¬	26.632851		24	¶¬	20.417484		24	¶¬	20.065458		24	¶¬	12.602674
15	¶¬	39.79903		15	¶¬	23.724255		15	¶¬	20.875343		15	¶¬	20.219023		15	¶¬	18.34441		24	¶¬	3.955693		24	¶¬	11.324885		24	¶¬	13.725305		42	´º	29.621271		42	´º	34.331528		42	´º	28.391483
16	¶¬	39.178436		16	¶¬	25.328192		16	¶¬	21.540651		16	¶¬	22.306311		16	¶¬	25.883595		42	´º	15.09109		42	´º	26.781088		42	´º	30.055609		74	´º	25.305145		74	´º	29.737402		74	´º	24.082371
24	¶¬	27.868382		24	¶¬	7.663758		24	¶¬	6.315872		24	¶¬	8.647484		24	¶¬	6.290863		74	´º	5.726585		73	´º	38.715706		74	´º	22.4762		99	´º	24.067806		99	´º	28.396753		99	´º	23.007402
42	´º	34.466679		42	´º	14.459587		42	´º	15.990851		42	´º	18.151253		42	´º	18.043247		90	´º	16.582121		90	´º	33.041759		90	´º	39.43837		104	´º	35.079437		104	´º	36.547012		104	´º	31.953054
51	´º	29.816608		51	´º	20.798586		51	´º	18.544174		51	´º	17.618353		51	´º	18.423777		99	´º	7.640148		99	´º	18.468769		99	´º	18.40608		111	´º	30.911928		111	´º	31.680487		111	´º	29.613152
74	´º	30.415354		74	´º	17.689871		74	´º	10.976674		74	´º	9.601093		74	´º	8.695624		104	´º	23.475592		104	´º	34.587334		104	´º	30.359915		124	ÏÄ	34.320583		124	ÏÄ	34.51897		124	ÏÄ	27.356621
90	´º	41.523323		90	´º	31.022036		90	´º	23.034996		90	´º	17.162077		90	´º	16.1555		111	´º	16.528677		111	´º	25.624033		111	´º	27.949783		127	ÏÄ	37.375206		127	ÏÄ	39.382607		127	ÏÄ	33.549496
98	´º	44.897743		98	´º	33.408054		98	´º	30.72707		98	´º	26.963552		98	´º	27.269682		112	´º	21.196814		112	´º	33.119957		112	´º	32.872955		129	ÏÄ	30.538937		129	ÏÄ	32.137459		129	ÏÄ	28.05159
99	´º	29.458755		99	´º	15.684732		99	´º	10.965701		99	´º	9.156672		99	´º	9.874457		124	ÏÄ	7.155814		124	ÏÄ	20.702845		124	ÏÄ	20.540045		131	ÏÄ	29.917326		131	ÏÄ	33.45953		131	ÏÄ	27.98884
104	´º	44.581432		104	´º	32.252674		104	´º	29.20862		104	´º	26.252855		104	´º	26.11451		127	ÏÄ	14.286068		127	ÏÄ	24.226585		127	ÏÄ	26.215248		142	ÏÄ	34.277836		142	ÏÄ	38.598724		142	ÏÄ	30.941713
105	´º	41.576042		105	´º	29.192902		105	´º	26.460932		105	´º	25.079779		105	´º	27.160471		128	ÏÄ	21.813641		128	ÏÄ	35.802574		128	ÏÄ	42.494682		154	ÏÄ	26.63324		154	ÏÄ	25.777493		154	ÏÄ	22.244694
111	´º	36.689907		111	´º	24.311617		111	´º	29.18395		111	´º	26.086617		111	´º	19.426561		129	ÏÄ	13.35713		129	ÏÄ	21.302599		129	ÏÄ	22.908386		156	ÏÄ	33.293736		156	ÏÄ	35.754169		156	ÏÄ	26.299145
112	´º	40.447182		112	´º	30.271681		112	´º	26.32354		112	´º	22.284487		112	´º	20.861671		131	ÏÄ	12.449545		131	ÏÄ	22.941557		131	ÏÄ	24.975035		170	ÏÄ	25.954037		170	ÏÄ	31.278114		170	ÏÄ	25.868965
124	ÏÄ	29.325371		124	ÏÄ	15.660759		124	ÏÄ	11.276445		124	ÏÄ	9.463136		124	ÏÄ	8.65792		141	ÏÄ	19.936304		141	ÏÄ	33.606857		141	ÏÄ	34.062191		197	ÏÄ	31.178036		197	ÏÄ	34.954403		197	ÏÄ	29.744513
126	ÏÄ	30.169809		126	ÏÄ	15.842388		126	ÏÄ	15.514083		126	ÏÄ	15.85947		126	ÏÄ	15.021806		142	ÏÄ	11.842345		142	ÏÄ	25.816074		142	ÏÄ	29.638634		198	ÏÄ	24.336998		198	ÏÄ	27.802168		198	ÏÄ	25.154793
127	ÏÄ	35.823238		127	ÏÄ	22.799212		127	ÏÄ	20.638998		127	ÏÄ	19.685001		127	ÏÄ	17.386366		154	ÏÄ	10.313853		154	ÏÄ	25.525206		154	ÏÄ	26.386919		200	ÏÄ	23.679129		200	ÏÄ	23.651173		200	ÏÄ	20.354448
128	ÏÄ	35.882336		128	ÏÄ	23.099634		128	ÏÄ	20.493023		128	ÏÄ	20.362766		128	ÏÄ	20.206141		156	ÏÄ	7.114896		156	ÏÄ	19.620779		156	ÏÄ	21.678436		202	ÏÄ	25.036785		202	ÏÄ	29.856798		202	ÏÄ	24.351343
129	ÏÄ	24.723818		129	ÏÄ	16.412071		129	ÏÄ	16.486876		129	ÏÄ	14.902538		129	ÏÄ	13.689048		170	ÏÄ	19.242798		170	ÏÄ	22.420046		170	ÏÄ	20.716854		231	Çï	37.703304		231	Çï	41.714378		231	Çï	33.504002
131	ÏÄ	33.060253		131	ÏÄ	23.23501		131	ÏÄ	21.109541		131	ÏÄ	19.518223		131	ÏÄ	16.729223		197	ÏÄ	18.213039		197	ÏÄ	27.89757		197	ÏÄ	28.856884		232	Çï	27.873102		232	Çï	31.808073		232	Çï	25.308851
141	ÏÄ	45.166779		141	ÏÄ	30.285156		141	ÏÄ	28.551945		141	ÏÄ	28.625029		141	ÏÄ	24.621059		198	ÏÄ	18.005732		198	ÏÄ	25.657452		198	ÏÄ	24.191467		234	Çï	27.050682		234	Çï	32.694302		234	Çï	27.182627
142	ÏÄ	33.04097		142	ÏÄ	17.592224		142	ÏÄ	14.455051		142	ÏÄ	15.727372		142	ÏÄ	13.787645		199	ÏÄ	20.787733		199	ÏÄ	27.848225		199	ÏÄ	29.7239		248	Çï	31.216671		248	Çï	35.695957		250	Çï	29.359955
154	ÏÄ	14.126607		154	ÏÄ	13.800729		154	ÏÄ	13.179979		154	ÏÄ	15.559624		154	ÏÄ	14.515985		202	ÏÄ	17.119734		202	ÏÄ	19.761274		202	ÏÄ	20.816658		250	Çï	29.404125		250	Çï	34.493996		257	Çï	34.887871
156	ÏÄ	31.994694		156	ÏÄ	16.619162		156	ÏÄ	10.630726		156	ÏÄ	14.509502		156	ÏÄ	13.183883		231	Çï	23.125818		231	Çï	31.355518		231	Çï	31.576303		278	Çï	31.965748		278	Çï	36.694458		278	Çï	36.273552
170	ÏÄ	22.02033		170	ÏÄ	17.989363		170	ÏÄ	18.050816		170	ÏÄ	22.825783		170	ÏÄ	24.209183		250	Çï	13.956865		250	Çï	24.751587		250	Çï	26.846228		279	Çï	31.930618		279	Çï	39.21912		279	Çï	33.895206
172	ÏÄ	42.1408		172	ÏÄ	31.607399		172	ÏÄ	27.912338		172	ÏÄ	27.407097		172	ÏÄ	22.54425		278	Çï	13.215716		278	Çï	21.363779		278	Çï	42.782711		296	Çï	24.585323		298	Çï	29.349297		296	Çï	27.765778
