3	2	17.4111
6	3	35.271
1	4	17.5856
1	5	16.685
1	9	12.0246
3	11	13.0748
3	21	17.2572
1	23	14.925
4	30	22.9808
-1	33	34.6183
4	37	20.3816
4	38	28.6536
1	41	11.8459
4	42	18.7461
1	43	13.1795
3	65	31.1489
1	66	18.6689
1	67	27.4291
3	69	26.7487
3	77	22.8821
2	89	22.3192
3	91	24.5567
4	102	29.6939
1	103	15.4867
2	146	21.3886
1	151	19.9304
3	155	20.4395
3	160	20.9972
3	162	15.9097
2	190	27.8167
-1	192	16.3574
2	194	16.2216
-1	215	20.0792
3	217	17.2415
3	236	31.7582
6	241	43.0516
6	243	41.2309
3	244	21.9309
1	245	20.2151
1	246	25.9823
2	263	19.2074
2	266	27.0091
3	268	18.4059
1	272	15.1136
1	274	17.294
5	275	28.9821
2	279	15.0444
1	281	8.86918
1	282	23.8972
1	283	11.9619
2	286	24.1075
1	288	15.8609
1	297	12.3029
3	298	22.1452
2	307	13.302
1	308	6.32472
1	309	4.7507
1	311	12.4578
6	314	40.0026
6	315	16.2393
3	330	25.8673
2	331	16.2234
2	332	21.1457
2	333	23.6122
2	343	21.6451
