4	2	32.8855
4	10	40.6316
3	15	30.3913
3	31	28.2439
4	59	34.1689
2	63	22.1089
2	64	24.2752
1	65	21.6784
4	66	38.2579
3	90	34.4116
4	92	44.3581
1	97	28.2275
1	104	29.5636
2	111	25.4277
2	116	29.8032
2	118	37.4935
3	150	33.8958
3	154	37.1904
3	175	28.9518
6	181	36.2777
3	184	29.5923
3	185	27.4367
2	186	27.1202
3	187	24.1219
2	196	19.8241
6	197	41.8312
2	198	28.9258
1	200	27.3785
3	211	30.3376
2	212	21.0218
2	214	23.4545
1	223	21.9304
3	250	34.023
4	255	31.9435
2	259	35.5317
2	262	31.0147
1	281	26.2631
3	282	26.9562
2	283	30.0632
3	284	36.6739
3	285	32.4015
2	298	29.7737
2	299	30.7471
2	303	30.6905
5	326	21.9873
2	328	38.3126
2	330	38.1804
2	331	41.4154
1	333	24.6522
6	338	27.6254
2	341	37.198
1	342	24.4568
6	347	30.6005
3	348	39.0195
1	349	25.7768
1	351	21.6283
3	353	28.1999
1	355	27.24
1	356	21.1758
1	357	28.0576
