3	1	13.7244
4	2	24.2656
6	3	15.7655
2	10	17.6227
3	15	12.985
1	17	16.6635
3	31	20.096
3	51	15.9123
3	52	16.7006
2	53	16.7793
4	59	28.3487
2	63	7.20966
1	65	4.08875
3	66	25.7763
1	74	10.1236
2	90	14.7906
3	92	25.0407
3	94	24.2945
1	97	9.95745
4	102	24.1487
1	104	11.9936
6	105	28.3652
3	106	19.8327
2	110	27.478
1	111	18.213
1	113	17.4587
2	116	24.9024
1	118	20.291
1	126	19.6722
1	127	12.7747
3	145	16.2281
3	150	24.9553
3	154	12.7621
3	156	27.3295
1	163	18.8029
3	175	19.8258
3	184	26.0267
3	185	35.0086
2	186	19.4178
2	198	23.2051
3	211	21.9687
3	212	28.3148
3	220	22.6753
3	221	25.8179
1	223	20.7109
3	250	27.385
3	252	24.9609
4	253	27.1865
4	255	28.1705
2	259	24.8215
2	262	24.7331
3	273	19.1275
4	281	28.8824
3	282	15.2347
3	283	24.366
1	284	19.5675
2	285	23.9671
3	290	25.5421
1	291	20.0377
1	296	10.6966
2	299	23.9658
1	303	17.088
3	312	20.6208
2	326	25.1748
2	328	19.693
1	330	13.0021
2	331	22.8918
1	333	10.9106
6	338	28.4513
2	341	16.8912
1	342	9.65961
2	346	16.383
6	347	30.2526
3	348	18.8579
1	349	10.426
1	350	14.7574
1	351	12.8233
1	353	11.4935
1	355	12.8166
1	356	8.69262
1	357	12.9282
