1	1	16.8982
3	2	32.9111
1	3	22.0403
3	5	34.614
4	45	31.6659
4	46	31.384
2	47	19.8844
1	60	23.2147
3	62	31.7613
1	63	12.399
3	70	29.0823
1	83	22.0768
1	84	24.2841
1	86	29.2197
3	109	27.6083
1	115	21.6957
1	116	22.6474
1	117	28.0135
2	122	25.1929
6	123	38.1967
1	127	20.8555
2	131	24.3119
1	132	24.8407
2	136	18.9479
1	141	18.3027
6	143	23.3781
3	150	22.2461
4	154	21.5974
3	207	32.4721
2	209	24.101
2	221	22.3162
3	232	25.745
3	244	28.4691
4	263	39.0621
3	280	17.3471
3	287	27.1156
1	289	16.6456
1	291	24.6709
4	314	28.0485
2	316	33.1584
1	317	25.226
2	319	28.2682
1	324	21.512
1	325	24.5801
3	330	29.0249
1	332	17.0226
1	333	17.3135
3	334	31.9124
1	335	20.5109
1	337	20.5276
1	340	16.8795
1	341	22.3621
1	344	15.5065
2	351	25.4713
1	360	20.1812
