6	6	23.8805
1	13	9.76658
4	26	20.8443
2	51	24.473
1	52	15.7787
1	54	23.5475
4	69	28.8725
1	70	14.1349
4	72	28.0519
3	75	18.3428
3	76	24.4678
4	77	28.8271
4	84	24.4233
3	85	27.9588
3	106	27.2066
4	119	22.0251
2	122	21.6632
1	123	14.9541
2	144	31.9045
3	145	32.6823
3	150	21.3602
5	157	13.1553
2	200	21.9433
3	214	24.7136
2	216	18.6062
3	225	22.9689
3	260	25.9101
3	262	26.4317
1	276	17.6438
2	277	25.8706
1	278	20.2873
2	289	21.8715
2	301	22.5606
6	304	36.2228
1	310	21.3971
1	312	14.4816
1	313	16.619
1	314	21.1474
1	316	16.2745
3	317	16.5836
2	326	6.50392
6	329	32.3981
2	331	17.8562
3	333	17.2093
6	336	29.553
1	337	10.5175
1	338	16.5391
3	341	20.3676
1	342	8.24378
4	343	29.0992
2	344	12.8566
2	352	22.2025
1	356	11.9137
3	360	13.0369
3	361	22.2451
2	362	16.7557
1	365	5.02481
