1	10	18.8494
1	13	24.6548
2	14	27.1124
2	15	26.7733
1	24	12.6027
1	42	28.3915
1	74	24.0824
3	99	23.0074
3	104	31.9531
3	111	29.6132
1	124	27.3566
3	127	33.5495
4	129	28.0516
2	131	27.9888
1	142	30.9417
5	154	22.2447
1	156	26.2991
2	170	25.869
3	197	29.7445
2	198	25.1548
3	200	20.3544
2	202	24.3513
3	231	33.504
3	232	25.3089
2	234	27.1826
3	250	29.36
3	257	34.8879
3	278	36.2736
3	279	33.8952
2	296	27.7658
1	298	21.5386
2	306	23.3395
1	307	14.4559
4	308	30.2717
3	309	29.4854
3	323	29.3867
3	326	27.3136
1	327	26.5169
1	328	21.5617
2	339	24.2325
6	353	28.1893
3	355	30.9461
2	362	21.1824
