4	8	33.3717
3	9	23.5906
2	10	25.8862
4	27	28.6279
2	28	21.7614
1	30	20.8501
1	32	14.8019
2	33	25.8776
1	34	18.3538
3	37	25.3963
6	42	41.5222
6	79	37.0527
2	87	21.7487
2	88	25.6517
3	89	26.028
2	94	16.4717
4	98	30.331
2	101	18.9273
2	103	26.2034
1	108	23.9869
3	109	28.7103
1	110	20.8734
4	115	26.2492
3	121	29.8998
3	122	30.3014
1	126	14.6023
1	128	19.3103
2	139	22.4916
3	140	25.9877
3	142	15.5741
6	149	31.3588
3	158	17.3694
4	206	37.9834
1	208	21.0188
2	210	27.7568
3	213	23.283
2	220	24.9105
2	222	24.125
3	238	23.2148
3	263	31.4425
2	270	23.1834
2	277	29.6191
3	282	22.9355
2	283	27.9337
3	284	31.5547
5	293	15.5045
6	299	27.2008
4	300	26.2735
1	306	16.5378
3	309	23.6633
3	311	25.5618
4	313	39.2119
3	324	27.8986
1	325	14.7198
1	327	12.2062
2	331	15.4554
1	332	7.84609
4	333	24.2253
2	334	22.4316
4	337	28.1827
4	338	33.4959
2	348	18.7404
3	363	24.5295
3145729	364	16.2245
4	365	22.0197
