2	11	30.2512
2	15	28.9015
2	16	32.7863
1	29	25.7222
4	30	29.0674
3	41	27.3402
5	46	37.7548
2	47	30.2005
3	49	35.4586
5	60	34.3956
1	63	23.4608
3	71	29.5137
6	72	27.9198
4	73	27.0448
1	80	21.4963
6	89	24.7216
6	95	34.7912
1	103	24.0828
6	116	34.7701
1	123	29.1375
2	130	23.8288
1	132	25.6415
3	142	43.3336
2	144	28.8248
3	165	46.6339
6	166	30.2824
2	185	23.1089
4	189	23.6558
4	190	29.0106
1	203	19.7334
2	205	22.2127
3	208	24.1082
6	219	30.4301
6	246	29.32
3	249	28.3115
5	250	32.7366
3	253	24.2445
4	256	30.1679
6	257	27.6566
1	258	18.9933
2	260	26.3816
5	266	27.971
2	269	26.6367
1	271	23.0495
1	274	16.1827
4	277	32.3742
4	283	19.2602
5	303	31.0179
3	311	29.67
1	315	30.8168
1	319	22.8381
1	320	25.3695
1	321	33.0556
1	322	24.8211
1	322	31.3341
1	326	22.9125
3	327	33.4095
3	329	27.9789
3	331	29.0558
2	356	25.3758
1	357	40.9305
3	358	35.6167
6	359	31.2247
6	361	34.5949
1	363	25.1544
