1	57	15.7826
1	61	15.2029
1	84	17.2836
1	86	15.1406
1	87	18.1094
1	88	14.3285
1	89	8.28389
1	97	23.8196
1	107	15.5589
1	134	25.6451
1	135	29.7994
1	141	14.3001
3	142	21.8034
1	143	17.3211
1	166	19.8661
5	168	31.7679
1	198	15.4547
2	203	15.3412
2	213	20.2209
1	214	17.3272
1	258	11.0991
6	260	27.0305
3	261	30.9905
1	262	15.5659
3	283	27.8232
4	284	34.5526
3	306	26.2225
1	308	12.043
5	309	26.9271
1	310	17.4861
2	311	19.9537
2	326	22.9287
1	327	19.3258
2	340	27.2468
1	356	23.5688
6	358	26.239
2	359	27.0332
1	360	27.2955
6	361	29.6284
