2	1	34.258
1	10	33.2234
2	12	33.5127
1	13	43.6832
1	14	35.2615
2	15	39.799
3	16	39.1784
1	24	27.8684
1	42	34.4667
3	51	29.8166
1	74	30.4154
2	90	41.5233
5	98	44.8977
1	99	29.4588
2	104	44.5814
3	105	41.576
3	111	36.6899
4	112	40.4472
1	124	29.3254
1	126	30.1698
1	127	35.8232
2	128	35.8823
1	129	24.7238
1	131	33.0603
3	141	45.1668
1	142	33.041
5	154	14.1266
1	156	31.9947
2	170	22.0203
2	172	42.1408
3	188	41.0395
3	197	38.1244
2	198	36.1008
2	199	35.2144
2	202	23.826
3	231	39.8213
3	250	42.8728
3	278	42.856
2	279	32.883
3	288	33.476
3	290	31.755
3	294	37.0045
2	296	33.8708
1	298	35.0673
6	304	41.5445
1	307	24.3536
4	308	39.3977
1	309	30.859
4	326	46.5885
1	327	33.6784
1	328	36.2393
1	339	30.3582
6	353	42.5238
1	355	32.1847
3	362	31.9667
