4	27	24.9695
2	36	20.1489
2	0	9.83576
1	45	19.7077
6	46	36.096
3	58	30.7481
1	64	22.4237
3	67	31.8752
1	68	21.1725
1	70	23.5958
2	75	26.9159
1	93	22.5824
5	99	32.9956
3	100	24.1218
1	109	29.594
1	110	34.236
1	111	23.0605
3	113	35.6447
5	126	30.9812
1	127	23.7662
1	130	26.4968
1	131	39.5948
3	141	20.6596
2	173	28.3093
3	174	34.8162
4	182	36.0031
1	184	29.8558
3	191	26.6227
2	203	21.9613
1	205	25.107
5	0	29.9921
2	207	28.143
3	209	31.0564
3	210	26
5	215	34.7494
3	221	28.1696
6	256	35.6939
1	260	22.1555
5	261	33.1852
2	267	26.7972
3	0	39.5142
1	276	13.4547
1	278	18.0062
4	281	30.1424
3	282	32.9316
3	283	31.7753
6	296	37.0799
6	297	39.6532
4	298	44.8027
3	301	25.5807
3	306	27.3126
1	308	19.9743
1	312	24.8835
4	313	33.5732
3	322	27.7129
4	323	34.666
2	324	24.3345
1	333	21.0218
1	340	13.5239
1	342	14.6752
1	344	18.3305
2	345	25.0525
3	347	24.3996
