3	2	24.1723
6	3	36.8682
1	4	19.539
1	5	20.2601
1	9	15.8687
3	11	18.103
2	21	22.5719
1	23	20.0453
4	30	25.2518
-1	33	32.8146
4	37	26.0573
4	38	33.6621
1	41	13.9313
4	42	18.7416
1	43	14.6484
3	65	32.3144
1	66	24.5719
1	67	28.4139
3	69	28.4971
3	77	23.625
2	89	26.3225
3	91	26.5901
4	102	32.2216
1	103	17.927
2	146	29.5022
1	151	27.2066
3	155	25.3622
3	160	24.3437
3	162	24.4175
2	192	22.1161
-1	193	39.6246
2	194	21.4077
-1	215	20.8595
3	217	19.688
3	236	34.4235
6	241	42.2739
6	243	42.0486
3	244	24.1863
1	245	23.4551
1	246	28.6702
2	263	24.4767
2	266	26.1307
3	268	21.4395
1	272	18.5098
1	274	21.6799
5	275	24.399
2	279	18.44
1	281	12.0021
1	282	24.9831
1	283	12.7728
2	286	29.5016
1	288	17.4018
1	297	15.9584
3	298	22.394
2	307	17.6614
1	308	8.67582
1	309	7.26255
1	311	14.497
6	314	38.2822
6	315	17.415
3	330	26.0174
2	331	15.5516
2	332	22.0077
2	333	27.7719
2	343	24.7462
