6	6	31.6357
4	8	34.7581
3	9	34.5852
2	10	26.133
4	27	40.1347
1	28	21.2708
2	30	30.2183
1	32	26.5919
2	33	27.938
3	34	34.8033
6	42	36.3729
6	57	42.3209
5	86	41.5381
2	88	32.2481
6	89	42.0548
2	101	26.363
3	103	37.2753
1	108	24.66
5	109	33.7806
3	121	34.5967
4	122	37.7158
1	0	10.9202
2	140	21.1096
1	179	20.5323
3	185	29.8891
3	186	20.2399
2	188	22.7421
2	199	28.7195
4	209	31.6279
1	211	26.8793
2	213	28.851
3	218	30.8635
2	220	30.0695
2	222	29.6619
4	238	33.7588
6	242	38.6243
3	259	30.6956
3	262	32.7688
1	263	24.5782
2	282	30.9412
5	283	41.789
5	284	25.6144
6	299	45.166
6	300	34.9859
1	306	28.7591
3	307	22.1627
2	309	23.6888
6	313	41.0068
1	325	18.7544
2	331	32.1701
1	332	16.3948
4	337	26.0634
3	0	23.6245
4	363	36.2776
1	364	23.3922
