1	7	45.701
1	8	35.2217
1	10	37.8865
1	12	42.2712
1	13	42.5475
1	14	42.8335
1	17	38.3825
1	23	38.132
1	28	35.9027
1	37	35.1553
1	51	24.3638
1	0	14.9618
1	83	34.7848
1	84	37.379
1	86	35.2136
1	88	30.5514
1	0	30.0452
1	106	36.4633
1	120	38.6218
1	145	45.761
1	149	44.6883
1	150	39.5093
1	0	24.3693
1	0	27.6721
1	170	36.9684
1	195	31.2286
1	197	39.3327
1	204	32.7878
1	205	38.1356
1	209	28.5283
1	210	43.057
1	211	30.8999
1	212	36.6584
1	213	34.6436
1	214	43.6629
1	218	31.133
1	237	34.4352
1	238	31.8648
1	254	37.2876
1	255	33.0455
1	0	30.0531
1	268	27.2544
1	269	32.442
1	270	34.2069
1	289	32.5406
1	291	30.6281
1	294	31.5071
1	298	35.8105
1	300	32.2137
1	301	34.7196
1	305	29.3681
1	307	35.1824
1	308	45.5709
1	316	35.5622
1	317	35.3982
1	319	40.0432
1	326	37.6508
1	327	44.8273
1	334	41.4475
1	335	34.4709
1	348	31.6751
1	360	25.4391
