3	1	16.4949
4	2	26.8379
6	3	19.6139
2	10	14.8041
3	15	15.0164
1	17	16.7824
3	31	21.8797
3	51	21.314
3	52	18.6592
2	53	20.1646
4	59	27.2788
2	63	8.87083
1	65	3.70625
3	66	28.3527
1	74	10.8064
2	90	13.6855
3	92	26.9603
3	94	25.9937
1	97	10.952
4	102	24.2653
1	104	14.9789
6	105	28.754
3	106	18.7097
2	110	28.9853
1	111	15.7621
1	113	16.8299
2	116	23.5917
1	118	22.2324
1	126	19.305
1	127	12.9025
3	145	16.5942
3	150	18.4574
3	154	11.365
3	156	26.1513
1	163	19.964
3	175	23.6038
3	184	20.4809
3	185	29.2721
2	186	16.1296
2	198	20.981
3	211	20.3064
3	212	26.9678
3	220	19.5279
3	221	22.3865
1	223	17.9003
3	250	28.0501
3	252	24.8169
4	253	21.92
4	255	27.8679
2	259	24.3999
2	262	20.5832
3	273	17.161
4	281	25.3038
3	282	12.6058
3	283	19.7852
1	284	15.4651
2	285	19.2907
3	290	24.0322
1	291	16.615
1	296	6.57152
2	299	20.6713
1	303	14.9501
3	312	21.2733
2	326	20.7828
2	328	18.3565
1	330	13.4929
2	331	22.9596
1	333	10.9933
6	338	32.3902
2	341	17.654
1	342	7.21244
2	346	17.4033
6	347	28.8891
3	348	19.8937
1	349	7.22968
1	350	18.2914
1	351	10.2164
1	353	8.48922
1	355	14.9816
1	356	8.01437
1	357	12.9221
