64				65				65				66				64				49				49				49				58				60				60		
2	¶¬	37.334118		2	¶¬	24.172291		2	¶¬	17.411062		2	¶¬	16.355379		2	¶¬	16.321484		2	¶¬	14.01072		2	¶¬	27.267822		2	¶¬	29.409151		2	¶¬	28.353456		2	¶¬	32.356342		2	¶¬	26.418175
3	¶¬	49.24691		3	¶¬	36.86821		3	¶¬	35.271008		3	¶¬	30.842724		3	¶¬	32.102764		5	¶¬	14.417945		5	¶¬	26.397799		5	¶¬	28.578863		3	¶¬	35.604248		4	¶¬	40.891773		4	¶¬	33.478832
4	¶¬	35.837738		4	¶¬	19.538967		4	¶¬	17.585556		4	¶¬	17.698738		4	¶¬	18.392233		21	¶¬	8.201481		21	¶¬	19.878386		21	¶¬	23.943911		5	¶¬	28.445946		5	¶¬	30.496033		5	¶¬	23.815239
5	¶¬	38.153122		5	¶¬	20.260109		5	¶¬	16.684973		5	¶¬	15.762944		5	¶¬	17.380535		37	´º	17.525755		37	´º	30.63344		37	´º	37.01421		8	¶¬	34.798683		8	¶¬	38.518433		8	¶¬	37.877789
9	¶¬	33.334923		9	¶¬	15.868667		9	¶¬	12.024632		8	¶¬	35.1931		9	¶¬	11.767488		41	´º	9.956778		41	´º	20.949533		41	´º	23.262594		9	¶¬	37.290546		9	¶¬	39.898731		9	¶¬	32.146351
11	¶¬	34.635101		11	¶¬	18.102972		11	¶¬	13.074753		9	¶¬	12.399186		11	¶¬	20.002357		42	´º	19.877991		42	´º	22.729525		42	´º	24.210712		21	¶¬	21.762005		21	¶¬	23.172377		21	¶¬	22.793985
21	¶¬	40.357956		21	¶¬	22.571915		21	¶¬	17.257158		11	¶¬	14.678508		21	¶¬	13.268668		43	´º	13.413328		43	´º	26.542925		43	´º	28.533548		30	¶¬	34.726955		30	¶¬	35.924393		30	¶¬	30.099213
23	¶¬	37.372543		23	¶¬	20.045322		23	¶¬	14.924992		21	¶¬	14.451529		30	¶¬	22.690432		65	´º	28.910549		65	´º	35.226936		65	´º	35.22044		33	´º	38.054192		33	´º	39.040684		33	´º	34.860039
30	¶¬	41.304379		30	¶¬	25.251799		30	¶¬	22.980825		23	¶¬	11.980924		33	´º	39.624805		66	´º	16.631514		66	´º	29.382416		66	´º	32.358902		37	´º	28.894316		37	´º	36.200081		37	´º	34.807964
33	´º	47.699387		33	´º	32.814617		33	´º	34.61829		30	¶¬	21.295273		37	´º	19.746014		67	´º	20.64303		67	´º	28.216431		67	´º	29.264648		41	´º	25.741879		41	´º	27.165306		41	´º	21.904087
37	´º	41.090771		37	´º	26.057325		37	´º	20.381607		33	´º	36.91214		38	´º	28.786247		69	´º	20.854599		69	´º	31.322681		69	´º	31.531387		43	´º	30.438303		42	´º	25.815413		42	´º	20.93133
38	´º	43.262005		38	´º	33.662144		38	´º	28.653603		37	´º	18.24262		41	´º	12.90638		92	´º	33.020187		92	´º	41.339031		92	´º	38.144474		65	´º	36.901363		43	´º	32.045765		43	´º	27.042807
41	´º	25.442705		41	´º	13.931343		41	´º	11.845879		38	´º	26.152931		42	´º	21.516817		96	´º	15.148609		96	´º	30.589865		96	´º	30.741903		66	´º	36.690434		65	´º	35.321636		65	´º	31.278471
42	´º	27.132147		42	´º	18.741592		42	´º	18.746061		41	´º	12.371541		43	´º	13.824388		101	´º	19.677921		101	´º	28.690142		101	´º	25.842075		67	´º	30.614981		66	´º	36.220467		66	´º	31.428495
43	´º	31.945732		43	´º	14.648351		43	´º	13.179461		42	´º	19.320341		65	´º	30.473871		103	´º	8.385879		103	´º	22.398933		103	´º	21.394249		69	´º	36.827568		67	´º	32.865189		67	´º	27.54822
65	´º	43.110508		65	´º	32.314365		65	´º	31.148949		43	´º	12.561926		66	´º	17.488195		146	ÏÄ	20.690723		146	ÏÄ	35.086014		146	ÏÄ	36.634624		92	´º	36.197239		69	´º	36.063168		69	´º	29.757116
66	´º	37.37286		66	´º	24.571875		66	´º	18.668869		65	´º	31.195784		67	´º	24.946039		151	ÏÄ	17.299091		151	ÏÄ	31.009569		151	ÏÄ	27.374811		96	´º	33.11338		92	´º	38.139381		92	´º	36.840511
67	´º	39.464207		67	´º	28.413939		67	´º	27.429098		66	´º	18.225266		69	´º	24.67354		162	ÏÄ	18.019125		162	ÏÄ	31.996054		162	ÏÄ	32.964703		101	´º	32.678463		96	´º	36.429516		96	´º	31.732275
69	´º	43.121098		69	´º	28.497072		69	´º	26.748707		67	´º	26.421381		77	´º	25.523052		190	ÏÄ	10.021785		190	ÏÄ	15.801711		190	ÏÄ	19.522078		103	´º	27.814209		101	´º	31.963556		101	´º	28.218515
77	´º	36.463966		77	´º	23.624987		77	´º	22.882055		69	´º	25.796122		89	´º	20.450481		192	ÏÄ	10.318109		192	ÏÄ	24.010147		192	ÏÄ	24.024206		146	ÏÄ	45.580845		103	´º	27.570368		103	´º	22.288605
89	´º	37.583347		89	´º	26.322498		89	´º	22.319233		77	´º	23.34878		91	´º	26.735645		194	ÏÄ	16.742546		194	ÏÄ	26.757473		194	ÏÄ	29.357943		151	ÏÄ	31.941755		146	ÏÄ	44.056107		146	ÏÄ	39.986347
91	´º	28.153112		91	´º	26.590097		91	´º	24.556652		89	´º	20.490475		102	´º	27.873812		217	Çï	11.064354		217	Çï	22.619251		217	Çï	23.541634		162	ÏÄ	41.029377		151	ÏÄ	36.275681		151	ÏÄ	30.237692
102	´º	39.978809		102	´º	32.221573		102	´º	29.693888		91	´º	25.17441		103	´º	13.083603		220	Çï	29.5714		220	Çï	29.519798		220	Çï	26.6341		190	ÏÄ	24.45779		160	ÏÄ	28.406273		160	ÏÄ	30.86091
103	´º	27.552773		103	´º	17.927013		103	´º	15.486707		102	´º	27.503668		146	ÏÄ	18.848635		236	Çï	22.15683		236	Çï	27.346704		236	Çï	24.019299		192	ÏÄ	28.53537		162	ÏÄ	43.578785		162	ÏÄ	37.040974
