61				61				61				60				59				41				41				41				55				53				52		
7	¶¬	31.923811		7	¶¬	29.610994		7	¶¬	22.86282		7	¶¬	17.366175		7	¶¬	15.780913		7	¶¬	11.563782		7	¶¬	20.793051		7	¶¬	22.063171		7	¶¬	22.790615		7	¶¬	27.637714		7	¶¬	20.987362
8	¶¬	35.665054		8	¶¬	23.601534		8	¶¬	20.788448		8	¶¬	19.617891		8	¶¬	19.068535		8	¶¬	19.338694		8	¶¬	30.142647		8	¶¬	31.680517		8	¶¬	34.866169		8	¶¬	38.319683		8	¶¬	30.738987
9	¶¬	38.33395		9	¶¬	21.61916		9	¶¬	17.447424		9	¶¬	13.511062		9	¶¬	12.644927		9	¶¬	13.759663		9	¶¬	24.706257		9	¶¬	23.461967		9	¶¬	26.12455		9	¶¬	29.201452		9	¶¬	22.85219
10	¶¬	41.482689		10	¶¬	25.810495		10	¶¬	22.004333		10	¶¬	20.41099		10	¶¬	23.350681		61	´º	16.839867		61	´º	28.966423		61	´º	30.290562		29	¶¬	37.79665		29	¶¬	39.863297		29	¶¬	32.86768
11	¶¬	38.960014		11	¶¬	22.540091		11	¶¬	19.756279		11	¶¬	17.610014		11	¶¬	15.851051		62	´º	18.384218		62	´º	27.660845		62	´º	30.308344		61	´º	35.50909		61	´º	36.302242		61	´º	28.851465
29	¶¬	41.207542		29	¶¬	26.144165		29	¶¬	22.298983		29	¶¬	21.581835		29	¶¬	22.795235		73	´º	10.427689		73	´º	23.172611		73	´º	23.505733		62	´º	33.015476		62	´º	34.731968		62	´º	28.145109
61	´º	36.769444		61	´º	25.791531		61	´º	21.555151		61	´º	16.658245		61	´º	14.791274		75	´º	7.532729		75	´º	22.19623		75	´º	24.529125		64	´º	38.342979		64	´º	41.848621		64	´º	34.639595
62	´º	43.43412		62	´º	31.948223		62	´º	28.131475		62	´º	25.134516		62	´º	23.011957		89	´º	10.412971		89	´º	22.645235		89	´º	22.707939		73	´º	24.946537		73	´º	31.720224		73	´º	25.290794
65	´º	45.053055		65	´º	34.125172		65	´º	31.917141		65	´º	31.894169		65	´º	33.564835		92	´º	27.486855		92	´º	30.602169		92	´º	27.685158		75	´º	31.333132		75	´º	30.827414		75	´º	24.707138
73	´º	28.492887		73	´º	16.455023		73	´º	13.541216		73	´º	11.99299		73	´º	10.813801		93	´º	18.426836		93	´º	30.223598		93	´º	29.80493		89	´º	31.020418		89	´º	30.258005		89	´º	23.759743
75	´º	28.809956		75	´º	15.539326		75	´º	11.996516		75	´º	10.528423		75	´º	10.008884		101	´º	19.467873		101	´º	29.843006		101	´º	31.799807		92	´º	35.744225		92	´º	34.180798		92	´º	28.870909
88	´º	31.286394		88	´º	14.765145		88	´º	15.399021		89	´º	13.627425		89	´º	12.978903		107	´º	9.12431		107	´º	24.258587		107	´º	23.870125		93	´º	35.613335		93	´º	37.851025		93	´º	30.771788
89	´º	30.184166		89	´º	16.935362		89	´º	15.370549		92	´º	25.098989		92	´º	25.511404		109	´º	23.022005		109	´º	35.978931		109	´º	36.555363		101	´º	39.844166		101	´º	38.810402		101	´º	34.355499
92	´º	44.380203		92	´º	30.079264		92	´º	27.376699		93	´º	23.890053		93	´º	21.67754		114	´º	16.780293		114	´º	28.079409		114	´º	28.859657		107	´º	31.371361		107	´º	32.143764		107	´º	25.936708
93	´º	37.012527		93	´º	24.926594		93	´º	25.889277		97	´º	24.09436		97	´º	26.300695		119	´º	16.64226		119	´º	24.082941		119	´º	21.618235		109	´º	36.504414		109	´º	38.974094		109	´º	36.042011
97	´º	41.033718		97	´º	27.011766		97	´º	25.413105		101	´º	26.113186		101	´º	24.050154		139	ÏÄ	7.767232		139	ÏÄ	17.07815		139	ÏÄ	20.342894		114	´º	39.260582		114	´º	36.26112		114	´º	31.038395
101	´º	49.298229		101	´º	31.843456		101	´º	28.735771		106	´º	33.039593		106	´º	33.87236		140	ÏÄ	20.210323		140	ÏÄ	24.560564		140	ÏÄ	26.48901		119	´º	23.078264		119	´º	24.392469		119	´º	21.949425
106	´º	42.124031		106	´º	34.214436		106	´º	33.24987		107	´º	12.870472		107	´º	12.400089		162	ÏÄ	5.107325		162	ÏÄ	15.509418		162	ÏÄ	15.919166		123	ÏÄ	38.288319		123	ÏÄ	38.907345		123	ÏÄ	32.247066
107	´º	29.049166		107	´º	16.943409		107	´º	14.75509		109	´º	22.389572		109	´º	22.419792		169	ÏÄ	13.420215		169	ÏÄ	22.043566		169	ÏÄ	22.0604		137	ÏÄ	26.087841		137	ÏÄ	29.781466		137	ÏÄ	21.36014
109	´º	33.582928		109	´º	25.954153		109	´º	27.38595		110	´º	22.078672		110	´º	20.465714		171	ÏÄ	16.403406		171	ÏÄ	20.910751		171	ÏÄ	20.294876		139	ÏÄ	26.825863		139	ÏÄ	28.368544		139	ÏÄ	21.725725
110	´º	34.358891		110	´º	23.610701		110	´º	23.900192		114	´º	19.382832		114	´º	18.732796		194	ÏÄ	19.31555		194	ÏÄ	26.999649		194	ÏÄ	32.207733		140	ÏÄ	30.235737		140	ÏÄ	32.874397		140	ÏÄ	25.340279
114	´º	31.424156		114	´º	22.788885		114	´º	21.453571		119	´º	21.261349		119	´º	20.426739		201	ÏÄ	22.69776		201	ÏÄ	21.798393		201	ÏÄ	22.87998		162	ÏÄ	27.345797		162	ÏÄ	29.531355		162	ÏÄ	18.864088
119	´º	33.942265		123	´º	24.474771		123	´º	22.933681		123	ÏÄ	20.387686		123	ÏÄ	17.455072		210	ÏÄ	19.339472		210	ÏÄ	21.146038		210	ÏÄ	19.495527		169	ÏÄ	29.544222		169	ÏÄ	30.985828		169	ÏÄ	24.666403
123	ÏÄ	32.921963		124	ÏÄ	37.125141		124	ÏÄ	35.992233		139	ÏÄ	13.211187		139	ÏÄ	10.27112		226	Çï	18.619549		226	Çï	25.721754		226	Çï	27.129551		171	ÏÄ	27.34269		171	ÏÄ	30.372715		171	ÏÄ	23.551718
139	ÏÄ	27.26358		139	ÏÄ	20.886986		139	ÏÄ	14.555539		140	ÏÄ	25.775541		140	ÏÄ	24.238829		240	Çï	24.771137		240	Çï	28.368977		240	Çï	27.939653		180	ÏÄ	25.660969		180	ÏÄ	27.911385		181	ÏÄ	25.509975
140	ÏÄ	37.573574		140	ÏÄ	27.454964		140	ÏÄ	25.375816		141	ÏÄ	13.9772		141	ÏÄ	12.111175		242	Çï	21.992083		242	Çï	24.408697		242	Çï	22.873531		181	ÏÄ	26.202089		181	ÏÄ	30.668354		183	ÏÄ	23.102427
141	ÏÄ	30.780144		141	ÏÄ	17.724321		141	ÏÄ	13.759768		149	ÏÄ	36.108902		149	ÏÄ	27.08082		260	Çï	14.965346		260	Çï	24.714872		260	Çï	27.237158		183	ÏÄ	22.623753		183	ÏÄ	24.823347		194	ÏÄ	32.159035
149	ÏÄ	45.63689		149	ÏÄ	37.097881		149	ÏÄ	35.544933		153	ÏÄ	10.430363		153	ÏÄ	8.667713		265	Çï	20.921005		265	Çï	29.592096		265	Çï	32.014355		194	ÏÄ	29.179573		194	ÏÄ	33.031616		199	ÏÄ	22.842119
153	ÏÄ	21.750528		153	ÏÄ	14.708631		153	ÏÄ	10.562591		162	ÏÄ	8.227287		162	ÏÄ	7.091183		267	Çï	7.976643		267	Çï	20.511251		267	Çï	23.637337		199	ÏÄ	22.177662		199	ÏÄ	23.783142		201	ÏÄ	24.505173
162	ÏÄ	13.512326		162	ÏÄ	10.059182		162	ÏÄ	6.530001		169	ÏÄ	21.279713		169	ÏÄ	17.614788		269	Çï	17.266525		269	Çï	26.169825		269	Çï	32.583817		201	ÏÄ	24.363447		201	ÏÄ	28.74128		210	ÏÄ	19.779285
169	ÏÄ	34.19775		169	ÏÄ	26.129059		169	ÏÄ	21.837755		171	ÏÄ	20.671167		171	ÏÄ	21.894098		288	Çï	11.853521		288	Çï	25.758348		288	Çï	31.809639		210	ÏÄ	22.031309		210	ÏÄ	25.246841		211	ÏÄ	25.760057
171	ÏÄ	27.739239		171	ÏÄ	18.930651		171	ÏÄ	15.481485		194	ÏÄ	16.057354		194	ÏÄ	15.693304		306	¶¬	6.707304		306	¶¬	19.433958		306	¶¬	21.999672		211	ÏÄ	29.35874		211	ÏÄ	31.40642		212	ÏÄ	20.887871
194	ÏÄ	22.998077		194	ÏÄ	24.725733		194	ÏÄ	18.644619		210	ÏÄ	17.780823		210	ÏÄ	17.816277		308	¶¬	5.788119		308	¶¬	18.800192		308	¶¬	22.06024		212	ÏÄ	25.259264		212	ÏÄ	25.734121		226	Çï	27.084612
210	ÏÄ	22.940584		210	ÏÄ	21.345417		210	ÏÄ	18.652979		212	ÏÄ	12.266188		221	Çï	18.912682		310	¶¬	13.788574		310	¶¬	26.779827		310	¶¬	31.945873		226	Çï	26.920387		226	Çï	32.795208		240	Çï	26.923897
212	ÏÄ	32.866329		212	ÏÄ	17.999949		212	ÏÄ	14.640233		221	Çï	22.731379		226	Çï	23.367706		311	¶¬	5.738745		311	¶¬	14.027462		311	¶¬	17.934563		240	Çï	25.653654		240	Çï	31.327461		242	Çï	24.771845
221	Çï	38.986454		221	Çï	29.17618		221	Çï	24.807299		226	Çï	25.242962		240	Çï	30.346708		315	¶¬	5.559409		315	¶¬	14.764295		315	¶¬	20.376984		242	Çï	27.242025		242	Çï	32.249588		260	Çï	28.59133
