4	8	28.9314
3	9	17.1892
2	10	18.2258
4	27	26.9677
2	28	15.5016
1	30	16.1145
1	32	10.3289
2	33	23.5105
1	34	15.9004
3	37	25.2611
6	42	31.4323
6	79	35.9738
2	87	13.6059
2	88	25.0117
3	89	24.4242
2	94	14.321
4	98	20.7859
2	101	15.3124
2	103	19.6299
1	108	18.4248
3	109	23.9847
1	110	14.3017
4	115	26.4438
3	121	25.5047
3	122	26.7381
1	126	9.99835
1	128	17.3911
2	139	19.6633
3	140	26.0692
3	142	22.4547
6	149	27.1703
3	158	18.0845
4	206	27.7812
1	208	16.6882
2	210	24.3373
3	213	21.402
2	220	24.5481
2	222	17.1324
3	238	22.6043
1	263	26.8614
2	270	17.4149
2	277	22.7409
3	282	19.4684
2	283	20.9272
3	284	22.0857
5	293	7.85221
6	299	28.8514
4	300	21.4221
1	306	12.7127
3	309	20.8415
3	311	15.5657
4	313	28.9864
3	324	23.4974
1	325	8.31162
1	327	12.0494
2	331	11.0809
1	332	6.98523
4	333	20.4129
2	334	16.4432
4	337	25.1829
4	338	23.0457
2	348	16.6055
4	363	20.1496
6	364	11.8454
4	365	20.9764
