3	1	30.1987
4	2	41.5102
6	3	38.319
2	10	35.9687
3	15	37.104
1	17	34.9185
3	31	37.7987
3	51	37.3058
3	52	39.4991
2	53	37.0484
4	59	47.6584
2	63	23.1275
1	65	25.9642
3	66	41.8876
1	74	33.337
2	90	34.0096
3	92	40.8957
3	94	35.0504
1	97	30.1064
4	102	36.6656
1	104	30.244
6	105	43.5984
3	106	39.6807
2	110	42.924
1	111	30.3852
1	113	33.8227
2	116	36.7574
1	118	29.339
1	126	40.4491
1	127	24.1796
3	145	27.9931
3	150	31.1485
3	154	21.6504
3	156	36.4503
1	163	36.7551
3	175	17.4509
3	184	34.1909
3	185	43.3309
2	186	32.9264
2	198	30.4365
3	211	28.9011
3	220	39.4724
3	221	39.5863
1	223	33.0958
3	228	41.8347
3	250	37.4826
3	252	41.365
4	253	43.9822
4	255	39.7426
2	259	37.3927
2	262	39.1263
3	273	32.9476
4	281	46.213
3	283	42.4712
1	284	36.9486
2	285	38.2669
3	290	41.7851
1	291	36.4032
1	296	30.3738
2	299	44.6676
1	303	40.3106
3	312	25.1777
2	326	21.9496
2	328	32.9581
1	330	34.0978
2	331	42.0045
1	333	28.7663
6	338	38.2536
2	341	36.0026
1	342	33.0773
2	346	34.2569
6	347	39.3097
3	348	38.1752
1	349	29.4064
1	350	34.0574
1	351	30.4943
1	353	34.1478
1	355	26.0977
1	356	28.9331
1	357	31.4025
