3	2	16.3215
6	3	32.1028
1	4	18.3922
1	5	17.3805
1	9	11.7675
3	11	20.0024
3	21	13.2687
4	30	22.6904
-1	33	39.6248
4	37	19.746
4	38	28.7862
1	41	12.9064
4	42	21.5168
1	43	13.8244
3	65	30.4739
1	66	17.4882
1	67	24.946
3	69	24.6735
3	77	25.5231
2	89	20.4505
3	91	26.7356
4	102	27.8738
1	103	13.0836
2	146	18.8486
1	151	23.1207
3	155	20.1765
3	160	21.0507
3	162	15.7896
2	190	19.7642
-1	192	14.2344
2	194	19.5256
-1	215	19.1378
3	217	14.8337
3	236	26.7112
6	241	40.294
6	243	38.6065
3	244	22.3648
1	245	18.9978
1	246	26.2534
2	263	17.3613
2	266	19.2577
3	268	15.3366
1	272	11.505
1	274	12.7311
5	275	30.1306
2	279	10.1498
1	281	6.42552
1	282	19.1957
1	283	9.1334
2	286	16.8671
1	288	9.92051
1	297	9.43028
3	298	19.4068
2	307	20.917
1	308	6.27751
1	309	4.56439
1	311	9.03378
6	314	40.2238
6	315	32.123
3	331	14.3857
2	332	24.3815
2	333	26.6055
2	343	17.4691
2	361	14.5307
