6	6	19.6741
1	13	10.744
4	26	20.0111
2	51	17.1112
1	52	11.1699
1	54	18.5558
4	69	21.1331
1	70	10.3799
4	72	23.7055
3	75	15.7248
3	76	22.0199
4	77	22.9843
4	84	23.9932
3	85	20.3107
3	106	20.157
4	119	24.3693
2	122	21.8416
1	123	15.6725
2	144	29.6438
3	145	27.0509
3	150	19.8157
5	157	15.9647
2	200	20.0085
3	214	21.7464
2	216	18.2982
3	225	28.4244
3	260	27.2153
3	262	18.0046
1	276	16.2745
2	277	24.5689
1	278	14.9488
2	289	19.4337
2	301	19.2165
6	304	34.8802
1	310	14.6249
1	312	10.1572
1	313	19.3312
1	314	17.5267
1	316	16.3059
3	317	22.6358
2	326	6.85868
6	329	28.1345
2	331	16.0544
3	333	16.7111
6	336	31.2438
1	337	9.26975
1	338	16.5187
3	341	22.1442
1	342	10.364
4	343	30.8894
2	344	16.1074
2	352	22.0188
1	356	9.77824
3	360	13.1871
3	361	23.0793
2	362	16.658
1	365	5.67778
