3	7	15.7809
4	8	19.0685
1	9	12.6449
4	10	23.3507
4	11	15.8511
6	29	22.7952
1	61	14.7913
1	62	23.012
6	65	33.5648
1	73	10.8138
1	75	10.0089
1	89	12.9789
4	92	25.5114
3	93	21.6775
3	97	26.3007
3	101	24.0502
4	106	33.8724
1	107	12.4001
3	109	22.4198
4	110	20.4657
3	114	18.7328
3	119	20.4267
2	123	17.4551
1	139	10.2711
1	140	24.2388
1	141	12.1112
6	149	27.0808
1	153	8.66771
1	162	7.09118
2	169	17.6148
3	171	21.8941
2	194	15.6933
1	210	17.8163
3	221	18.9127
3	226	23.3677
3	240	30.3467
4	260	16.6129
4	265	22.0851
2	267	7.20814
2	269	14.0323
4	270	23.4582
3	278	17.1601
4	288	12.8057
4	289	30.5114
2	296	22.0733
6	304	27.0162
1	306	6.74244
1	308	7.3186
1	310	9.87214
1	311	7.93509
1	315	10.8176
2	319	29.0999
3	335	25.0947
1	350	22.2972
1	351	11.5587
3	353	24.6381
1	356	9.18119
6	357	31.643
1	363	3.62464
