1	1	17.5976
3	2	30.2775
1	3	14.5273
3	5	23.7708
3	46	46.6139
2	47	37.7856
4	48	44.7593
6	51	34.9097
6	59	35.0157
6	60	18.0301
1	61	23.6367
3	62	20.1889
3	63	9.45319
1	64	22.5237
2	65	19.1083
3	71	25.9038
1	83	14.7737
1	84	16.3998
2	86	27.1255
2	101	26.0287
3	109	26.5312
1	115	12.0934
1	116	19.5615
1	117	19.8844
2	120	12.7334
3	122	20.4505
6	123	31.1639
1	127	19.8445
1	131	19.3384
2	132	29.6087
2	138	19.2005
4	140	30.312
1	141	22.7881
6	143	23.0769
1	150	20.0374
3	152	10.5987
3	154	20.0336
6	155	33.4036
4	157	27.6748
6	158	35.1616
3	200	26.5018
3	207	29.9135
2	209	26.5619
3	221	34.7189
3	232	24.1369
3	266	29.6665
3	287	16.8047
4	288	26.714
1	289	11.2242
1	291	28.358
1	314	22.4456
6	315	31.8033
1	316	19.5257
1	317	18.268
2	319	23.357
1	324	17.2374
1	325	10.7808
2	330	12.9595
1	332	7.49738
1	333	8.92585
1	334	18.3252
1	335	14.1776
3	336	17.1704
1	337	11.5376
1	340	11.2143
1	341	9.91276
1	344	6.8798
2	351	14.8323
3	353	14.5899
1	360	15.7012
3	366	18.9852
