4	8	27.115
3	9	16.1872
2	10	11.7581
4	27	28.4558
1	28	7.0416
1	30	11.0347
1	32	10.4762
2	33	17.6826
2	34	20.7593
6	42	27.4385
2	88	24.8361
4	89	21.7555
4	98	23.3305
2	101	18.4964
3	103	16.7851
1	108	15.7305
3	121	20.009
1	122	17.8211
1	126	7.30506
5	139	24.4465
2	140	16.6996
4	0	10.9202
3	208	17.8185
4	210	26.8924
2	213	19.1475
2	220	20.0715
2	222	11.0668
3	238	14.4174
1	263	12.8305
2	270	14.504
2	277	15.9158
2	282	12.6703
4	283	20.4628
2	284	11.9061
6	299	23.3817
1	306	11.965
1	309	5.09381
2	311	9.47075
4	313	19.5634
1	325	4.43895
3	328	16.9743
2	331	13.6055
1	332	3.60478
1	334	10.6788
4	337	21.5904
4	338	21.9416
2	348	14.4818
4	363	22.7582
1	364	11.155
