4	8	28.6288
3	9	16.3161
2	10	16.0912
4	27	28.608
2	28	10.6465
1	30	15.0309
1	32	11.0675
2	33	22.5334
1	34	20.2052
3	37	26.0177
6	42	28.3316
6	79	37.8176
2	87	17.2181
2	88	26.0144
3	89	25.6344
2	94	17.0023
4	98	22.1145
2	101	16.6353
2	103	17.3747
1	108	16.9778
3	109	23.7693
1	110	10.9202
4	115	28.1725
3	121	21.8168
3	122	24.2894
1	126	8.60283
1	128	19.6622
2	139	20.9543
3	140	23.326
3	142	21.6858
6	149	26.6523
3	158	16.653
4	206	21.2439
1	208	15.2725
2	210	23.8763
3	213	22.1415
2	220	21.474
2	222	13.5373
3	238	18.9327
1	263	20.386
2	270	16.7599
2	277	20.934
3	282	14.6412
2	283	19.6067
3	284	16.0819
5	293	7.7649
6	299	28.0673
4	300	20.2644
1	306	12.9839
3	309	15.1336
3	311	11.1591
4	313	23.8061
3	324	23.6245
1	325	6.18867
2	331	11.9948
1	332	5.61659
4	333	21.0666
2	334	13.235
4	337	23.1589
4	338	20.735
2	348	19.1791
3	363	24.2212
2	364	13.7865
4	365	24.5414
