2	1	13.6358
1	10	11.5789
2	12	15.7202
1	13	25.1625
1	14	16.1017
2	15	20.8753
3	16	21.5407
1	24	6.31587
1	42	15.9909
3	51	18.5442
1	74	10.9767
2	90	23.035
5	98	30.7271
1	99	10.9657
2	104	29.2086
3	105	26.4609
3	111	29.184
4	112	26.3235
1	124	11.2764
1	126	15.5141
1	127	20.639
2	128	20.493
1	129	16.4869
1	131	21.1095
3	141	28.5519
1	142	14.4551
5	154	13.18
1	156	10.6307
2	170	18.0508
2	172	27.9123
3	188	26.7514
3	197	22.5105
2	198	29.4562
2	199	22.0451
2	202	17.2354
3	231	23.0952
3	250	29.0277
3	278	28.6528
2	279	21.422
3	288	18.0665
3	290	16.6089
3	294	24.2972
2	296	18.7652
1	298	12.4022
6	304	34.7495
1	307	3.25526
4	308	22.9481
1	309	11.5269
4	326	31.3678
1	327	14.4892
1	328	17.6666
1	339	8.27476
6	353	27.17
1	355	12.0219
3	362	13.1447
