44	0	44	0	44	0	44	0	44	0	44	0	44	0	44	0	44	0	44	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43
10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43
6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	43	0	43	0	43	0	43	0	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6
10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	10	0	10	0	10	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	10	0	10	0	10	0	10	0	33	0	33	0	33	0	33	0	33	0	33
10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	43	0	43	0	43	0	43	0	43	0	43	0	10	0	10	0	10	0	10	0	10	0	10
43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10
43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10
10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6	0	6
10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	10	0	6	0	6	0	6	0	6	0	6	0	6	0	43	0	43	0	43	0	43	0	43	0	43
43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	43	0	6	0	6	0	6	0	6	0	6	0	6	0	43	0	43	0	43	0	43	0	43	0	43
