4	1	41.8598
6	10	48.7738
2	11	40.4092
6	13	29.5692
2	15	41.707
2	16	49.4117
2	17	44.3255
1	29	43.1549
4	30	49.3626
1	33	35.8771
3	41	45.5263
5	46	40.2429
1	47	36.4656
3	49	40.428
6	50	45.4302
5	60	41.3689
1	67	37.8325
1	68	28.5745
3	71	41.1046
2	72	33.0349
4	73	41.4281
1	80	33.1191
1	88	33.2867
1	89	37.6049
1	90	37.2428
2	94	37.0104
3	95	34.2502
1	103	31.5631
1	107	33.3474
5	108	45.1105
5	115	42.1325
1	116	34.3387
1	123	33.9682
2	130	36.3729
1	132	23.9146
1	134	34.2776
6	136	35.4194
2	141	32.0132
1	143	32.2169
3	144	43.2251
2	166	35.0608
1	185	33.7965
4	189	27.41
4	190	41.6281
3	202	35.9786
2	203	23.9401
1	205	24.7588
6	246	38.5165
3	249	37.9464
3	250	33.6282
3	253	35.7923
4	256	44.0002
2	257	35.2023
6	258	32.308
2	260	32.8687
1	266	31.9747
2	269	27.5614
6	282	33.5004
1	283	24.8667
1	285	29.3046
1	291	34.7134
1	303	28.9326
3	311	42.792
1	314	33.8219
1	315	33.4513
6	316	45.236
1	319	27.7183
1	320	39.3193
1	321	32.835
1	322	36.9441
1	323	35.4557
1	324	30.3313
1	326	27.3507
3	327	45.3339
1	328	36.0855
3	331	37.1743
5	348	42.6077
6	355	46.4877
1	356	33.789
0	358	44.0579
0	359	42.0011
0	361	48.4756
0	363	38.3007
0	364	45.6531
