57				57				57				57				56				38				38				38				36				36				36		
6	¶¬	37.029652		6	¶¬	23.880516		6	¶¬	19.476667		6	¶¬	19.674124		6	¶¬	24.071365		13	¶¬	18.508133		13	¶¬	26.571386		13	¶¬	25.397709		13	¶¬	31.337246		13	¶¬	34.864529		13	¶¬	27.56769
13	¶¬	28.177069		13	¶¬	9.766579		13	¶¬	9.40876		13	¶¬	10.743961		13	¶¬	13.885391		50	´º	25.566797		50	´º	27.993193		50	´º	26.315502		50	´º	27.003912		50	´º	31.697689		50	´º	26.302719
26	¶¬	36.050995		26	¶¬	20.844294		26	¶¬	18.399206		26	¶¬	20.011099		26	¶¬	23.225626		51	´º	17.109287		51	´º	30.118311		51	´º	33.105682		51	´º	37.329029		51	´º	40.067097		51	´º	32.786045
51	´º	38.566742		51	´º	24.47304		51	´º	19.489332		51	´º	17.111229		51	´º	19.007633		52	´º	7.383248		52	´º	20.784193		52	´º	24.508547		52	´º	29.588173		52	´º	31.284597		52	´º	25.963593
52	´º	33.150513		52	´º	15.778685		52	´º	13.142264		52	´º	11.169947		52	´º	10.295269		70	´º	3.56807		70	´º	16.264862		70	´º	20.053268		70	´º	20.719618		70	´º	26.819754		70	´º	21.667459
54	´º	38.38903		54	´º	23.547508		54	´º	19.880352		54	´º	18.555794		54	´º	17.766188		75	´º	12.458572		75	´º	23.430405		75	´º	24.561592		77	´º	26.595749		77	´º	30.253231		77	´º	25.809795
69	´º	41.102592		69	´º	28.872469		69	´º	25.528185		69	´º	21.133099		69	´º	22.623995		77	´º	15.171831		77	´º	23.776995		77	´º	24.460222		84	´º	30.070618		84	´º	33.957253		84	´º	29.589848
70	´º	30.386965		70	´º	14.134856		70	´º	12.284708		70	´º	10.379873		70	´º	7.921594		84	´º	21.728149		84	´º	29.318203		84	´º	28.855516		98	´º	23.506542		98	´º	24.6504		98	´º	19.210846
72	´º	38.654934		72	´º	28.051907		72	´º	25.117937		72	´º	23.705473		72	´º	28.357944		106	´º	20.922806		106	´º	33.280472		106	´º	32.857529		113	´º	42.901146		113	´º	45.596252		113	´º	37.659058
75	´º	31.98407		75	´º	18.342758		75	´º	16.461452		75	´º	15.724842		75	´º	15.181096		113	´º	15.72134		113	´º	30.668865		113	´º	30.973883		119	´º	31.815836		119	´º	34.254848		119	´º	31.142244
