1	57	22.0169
6	61	26.4906
5	84	28.0176
1	86	28.9743
1	87	19.1081
1	88	24.0202
1	89	17.1014
1	107	20.7552
5	108	26.9807
5	124	26.6599
1	134	29.6426
1	135	16.5544
1	142	13.4132
6	165	34.7315
5	166	27.8588
1	168	38.874
1	198	28.6023
2	203	23.6974
1	206	24.8207
1	213	19.9522
1	214	23.7399
1	258	19.017
1	259	34.2628
1	261	27.8529
3	262	26.7113
1	283	25.4439
3	284	32.8506
1	306	26.6994
1	308	23.458
5	309	40.946
5	310	33.9641
2	311	29.4531
2	325	30.2574
2	326	35.5277
1	327	23.5002
2	340	30.9837
6	358	35.5746
2	359	31.0481
5	360	38.9755
6	361	34.1028
